name	chromosome	strand	txStart	txEnd	exonStarts	exonEnds	name2	exon_number
NM_001145415.1	1	+	150898814	150937220	150912415	150912450	SETDB1	4
NM_001145415.1	1	+	150898814	150937220	150913804	150913904	SETDB1	5
NM_001145415.1	1	+	150898814	150937220	150915038	150915164	SETDB1	6
NM_001145415.1	1	+	150898814	150937220	150915327	150915529	SETDB1	7
NM_001145415.1	1	+	150898814	150937220	150916395	150916469	SETDB1	8
NM_001145415.1	1	+	150898814	150937220	150917393	150917584	SETDB1	9
NM_001145415.1	1	+	150898814	150937220	150919361	150919488	SETDB1	10
NM_001145415.1	1	+	150898814	150937220	150921597	150921754	SETDB1	11
NM_001145415.1	1	+	150898814	150937220	150921845	150922001	SETDB1	12
NM_001145415.1	1	+	150898814	150937220	150922933	150923566	SETDB1	13
NM_001145415.1	1	+	150898814	150937220	150923840	150923957	SETDB1	14
NM_001145415.1	1	+	150898814	150937220	150931653	150931823	SETDB1	15
NM_001145415.1	1	+	150898814	150937220	150933038	150933667	SETDB1	16
NM_001145415.1	1	+	150898814	150937220	150934605	150934634	SETDB1	17
NM_001145415.1	1	+	150898814	150937220	150935062	150935195	SETDB1	18
NM_001145415.1	1	+	150898814	150937220	150935449	150935615	SETDB1	19
NM_001145415.1	1	+	150898814	150937220	150936005	150936217	SETDB1	20
NM_001145415.1	1	+	150898814	150937220	150936470	150936559	SETDB1	21
NM_001145415.1	1	+	150898814	150937220	150936722	150937220	SETDB1	22
NM_006818.3	1	+	151032150	151040973	151032150	151033029	MLLT11	1
NM_006818.3	1	+	151032150	151040973	151039694	151040973	MLLT11	2
NM_002963.3	1	-	153430219	153433137	153430219	153430446	S100A7	3
NM_002963.3	1	-	153430219	153433137	153431348	153431506	S100A7	2
NM_002963.3	1	-	153430219	153433137	153433083	153433137	S100A7	1
NM_001018016.2	1	-	155158299	155162706	155158299	155158685	MUC1	8
NM_001018016.2	1	-	155158299	155162706	155159700	155159850	MUC1	7
NM_001018016.2	1	-	155158299	155162706	155159930	155160052	MUC1	6
NM_001018016.2	1	-	155158299	155162706	155160197	155160334	MUC1	5
NM_001018016.2	1	-	155158299	155162706	155160483	155160539	MUC1	4
NM_001018016.2	1	-	155158299	155162706	155160638	155160707	MUC1	3
NM_001018016.2	1	-	155158299	155162706	155161973	155162101	MUC1	2
NM_001018016.2	1	-	155158299	155162706	155162576	155162706	MUC1	1
NM_001007792.1	1	+	156785541	156851642	156785541	156785630	NTRK1	1
NM_001007792.1	1	+	156785541	156851642	156811872	156811985	NTRK1	2
NM_001007792.1	1	+	156785541	156851642	156834145	156834220	NTRK1	3
NM_001007792.1	1	+	156785541	156851642	156834519	156834591	NTRK1	4
NM_001007792.1	1	+	156785541	156851642	156836701	156836770	NTRK1	5
NM_001007792.1	1	+	156785541	156851642	156837895	156838041	NTRK1	6
NM_001007792.1	1	+	156785541	156851642	156838296	156838439	NTRK1	7
NM_001007792.1	1	+	156785541	156851642	156841414	156841547	NTRK1	8
NM_001007792.1	1	+	156785541	156851642	156843424	156843751	NTRK1	9
NM_001007792.1	1	+	156785541	156851642	156844362	156844418	NTRK1	10
NM_001007792.1	1	+	156785541	156851642	156844697	156844800	NTRK1	11
NM_001007792.1	1	+	156785541	156851642	156845311	156845458	NTRK1	12
NM_001007792.1	1	+	156785541	156851642	156845871	156846002	NTRK1	13
NM_001007792.1	1	+	156785541	156851642	156846191	156846364	NTRK1	14
NM_001007792.1	1	+	156785541	156851642	156848913	156849154	NTRK1	15
NM_001007792.1	1	+	156785541	156851642	156849790	156849949	NTRK1	16
NM_001007792.1	1	+	156785541	156851642	156851248	156851642	NTRK1	17
NM_001136000.2	1	-	179068461	179112224	179068461	179078033	ABL2	13
NM_001136000.2	1	-	179068461	179112224	179078342	179078576	ABL2	12
NM_001136000.2	1	-	179068461	179112224	179079416	179079590	ABL2	11
NM_001136000.2	1	-	179068461	179112224	179081443	179081533	ABL2	10
NM_001136000.2	1	-	179068461	179112224	179084012	179084165	ABL2	9
NM_001136000.2	1	-	179068461	179112224	179086466	179086651	ABL2	8
NM_001136000.2	1	-	179068461	179112224	179087721	179087899	ABL2	7
NM_001136000.2	1	-	179068461	179112224	179089324	179089409	ABL2	6
NM_001136000.2	1	-	179068461	179112224	179090729	179091002	ABL2	5
NM_001136000.2	1	-	179068461	179112224	179095511	179095807	ABL2	4
NM_001136000.2	1	-	179068461	179112224	179100445	179100616	ABL2	3
NM_001136000.2	1	-	179068461	179112224	179102446	179102509	ABL2	2
NM_001136000.2	1	-	179068461	179112224	179112067	179112224	ABL2	1
NM_003292.2	1	-	186280783	186344457	186280783	186283158	TPR	51
NM_003292.2	1	-	186280783	186344457	186283760	186283856	TPR	50
NM_003292.2	1	-	186280783	186344457	186286613	186286732	TPR	49
NM_003292.2	1	-	186280783	186344457	186287578	186287735	TPR	48
NM_003292.2	1	-	186280783	186344457	186287864	186287960	TPR	47
NM_003292.2	1	-	186280783	186344457	186289443	186289550	TPR	46
NM_003292.2	1	-	186280783	186344457	186291449	186291544	TPR	45
NM_003292.2	1	-	186280783	186344457	186291649	186291718	TPR	44
NM_003292.2	1	-	186280783	186344457	186292817	186293002	TPR	43
NM_003292.2	1	-	186280783	186344457	186294895	186294986	TPR	42
NM_003292.2	1	-	186280783	186344457	186295235	186295367	TPR	41
NM_003292.2	1	-	186280783	186344457	186296591	186296792	TPR	40
NM_003292.2	1	-	186280783	186344457	186300629	186300713	TPR	39
NM_003292.2	1	-	186280783	186344457	186301326	186301475	TPR	38
NM_003292.2	1	-	186280783	186344457	186302253	186302526	TPR	37
NM_003292.2	1	-	186280783	186344457	186303456	186303665	TPR	36
NM_003292.2	1	-	186280783	186344457	186304199	186304261	TPR	35
NM_003292.2	1	-	186280783	186344457	186304469	186304675	TPR	34
NM_003292.2	1	-	186280783	186344457	186305627	186305826	TPR	33
NM_003292.2	1	-	186280783	186344457	186306144	186306288	TPR	32
NM_003292.2	1	-	186280783	186344457	186307164	186307375	TPR	31
NM_003292.2	1	-	186280783	186344457	186308773	186308904	TPR	30
NM_003292.2	1	-	186280783	186344457	186310159	186310291	TPR	29
NM_003292.2	1	-	186280783	186344457	186310383	186310521	TPR	28
NM_003292.2	1	-	186280783	186344457	186312457	186312605	TPR	27
NM_003292.2	1	-	186280783	186344457	186313037	186313222	TPR	26
NM_003292.2	1	-	186280783	186344457	186313506	186313710	TPR	25
NM_003292.2	1	-	186280783	186344457	186314711	186314828	TPR	24
NM_003292.2	1	-	186280783	186344457	186315266	186315419	TPR	23
NM_003292.2	1	-	186280783	186344457	186316423	186316590	TPR	22
NM_003292.2	1	-	186280783	186344457	186319354	186319520	TPR	21
NM_003292.2	1	-	186280783	186344457	186320461	186320602	TPR	20
NM_003292.2	1	-	186280783	186344457	186321107	186321242	TPR	19
NM_003292.2	1	-	186280783	186344457	186322819	186322982	TPR	18
NM_003292.2	1	-	186280783	186344457	186324541	186324690	TPR	17
NM_003292.2	1	-	186280783	186344457	186324766	186324900	TPR	16
NM_003292.2	1	-	186280783	186344457	186325417	186325581	TPR	15
NM_003292.2	1	-	186280783	186344457	186326528	186326755	TPR	14
NM_003292.2	1	-	186280783	186344457	186327674	186327782	TPR	13
NM_003292.2	1	-	186280783	186344457	186328930	186329128	TPR	12
NM_003292.2	1	-	186280783	186344457	186329404	186329496	TPR	11
NM_003292.2	1	-	186280783	186344457	186329896	186330037	TPR	10
NM_003292.2	1	-	186280783	186344457	186330753	186330841	TPR	9
NM_003292.2	1	-	186280783	186344457	186330920	186331001	TPR	8
NM_003292.2	1	-	186280783	186344457	186331419	186331512	TPR	7
NM_003292.2	1	-	186280783	186344457	186331968	186332133	TPR	6
NM_003292.2	1	-	186280783	186344457	186332473	186332577	TPR	5
NM_003292.2	1	-	186280783	186344457	186337017	186337114	TPR	4
NM_003292.2	1	-	186280783	186344457	186340101	186340175	TPR	3
NM_003292.2	1	-	186280783	186344457	186342490	186342595	TPR	2
NM_003292.2	1	-	186280783	186344457	186344009	186344457	TPR	1
NM_001973.3	1	-	205577070	205602000	205577070	205585772	ELK4	5
NM_001973.3	1	-	205577070	205602000	205588084	205588201	ELK4	4
NM_001973.3	1	-	205577070	205602000	205589093	205589966	ELK4	3
NM_001973.3	1	-	205577070	205602000	205592803	205593019	ELK4	2
NM_001973.3	1	-	205577070	205602000	205600759	205602000	ELK4	1
NM_033102.2	1	-	205626980	205649630	205626980	205628799	SLC45A3	5
NM_033102.2	1	-	205626980	205649630	205630988	205631254	SLC45A3	4
NM_033102.2	1	-	205626980	205649630	205631960	205632746	SLC45A3	3
NM_033102.2	1	-	205626980	205649630	205633612	205634014	SLC45A3	2
NM_033102.2	1	-	205626980	205649630	205649521	205649630	SLC45A3	1
NM_002107.4	1	+	226250407	226259703	226250407	226250512	H3F3A	1
NM_002107.4	1	+	226250407	226259703	226252029	226252180	H3F3A	2
NM_002107.4	1	+	226250407	226259703	226253356	226253510	H3F3A	3
NM_002107.4	1	+	226250407	226259703	226259051	226259703	H3F3A	4
NM_000143.3	1	-	241660856	241683085	241660856	241661270	FH	10
NM_000143.3	1	-	241660856	241683085	241663736	241663890	FH	9
NM_000143.3	1	-	241660856	241683085	241665742	241665870	FH	8
NM_000143.3	1	-	241660856	241683085	241667341	241667545	FH	7
NM_000143.3	1	-	241660856	241683085	241669302	241669468	FH	6
NM_000143.3	1	-	241660856	241683085	241671902	241672085	FH	5
NM_000143.3	1	-	241660856	241683085	241675266	241675443	FH	4
NM_000143.3	1	-	241660856	241683085	241676902	241677013	FH	3
NM_000143.3	1	-	241660856	241683085	241680481	241680616	FH	2
NM_000143.3	1	-	241660856	241683085	241682890	241683085	FH	1
NM_001025108.1	2	-	100163714	100722045	100163714	100168057	AFF3	24
NM_001025108.1	2	-	100163714	100722045	100170772	100170996	AFF3	23
NM_001025108.1	2	-	100163714	100722045	100171144	100171194	AFF3	22
NM_001025108.1	2	-	100163714	100722045	100175336	100175430	AFF3	21
NM_001025108.1	2	-	100163714	100722045	100176826	100176898	AFF3	20
NM_001025108.1	2	-	100163714	100722045	100181948	100182085	AFF3	19
NM_001025108.1	2	-	100163714	100722045	100185313	100185377	AFF3	18
NM_001025108.1	2	-	100163714	100722045	100194788	100194913	AFF3	17
NM_001025108.1	2	-	100163714	100722045	100199259	100199461	AFF3	16
NM_001025108.1	2	-	100163714	100722045	100203615	100203740	AFF3	15
NM_001025108.1	2	-	100163714	100722045	100209656	100210751	AFF3	14
NM_001025108.1	2	-	100163714	100722045	100217896	100218083	AFF3	13
NM_001025108.1	2	-	100163714	100722045	100266087	100266128	AFF3	12
NM_001025108.1	2	-	100163714	100722045	100288999	100289051	AFF3	11
NM_001025108.1	2	-	100163714	100722045	100343538	100343590	AFF3	10
NM_001025108.1	2	-	100163714	100722045	100360565	100360602	AFF3	9
NM_001025108.1	2	-	100163714	100722045	100368682	100368763	AFF3	8
NM_001025108.1	2	-	100163714	100722045	100453938	100453986	AFF3	7
NM_001025108.1	2	-	100163714	100722045	100623093	100623479	AFF3	6
NM_001025108.1	2	-	100163714	100722045	100623609	100623922	AFF3	5
NM_001025108.1	2	-	100163714	100722045	100625273	100625394	AFF3	4
NM_001025108.1	2	-	100163714	100722045	100627958	100628033	AFF3	3
NM_001025108.1	2	-	100163714	100722045	100720863	100720980	AFF3	2
NM_001025108.1	2	-	100163714	100722045	100721965	100722045	AFF3	1
NM_018557.2	2	-	140988995	142889270	140988995	140990895	LRP1B	91
NM_018557.2	2	-	140988995	142889270	140992354	140992453	LRP1B	90
NM_018557.2	2	-	140988995	142889270	140995720	140995865	LRP1B	89
NM_018557.2	2	-	140988995	142889270	140997010	140997101	LRP1B	88
NM_018557.2	2	-	140988995	142889270	141004654	141004731	LRP1B	87
NM_018557.2	2	-	140988995	142889270	141027810	141027915	LRP1B	86
NM_018557.2	2	-	140988995	142889270	141031992	141032167	LRP1B	85
NM_018557.2	2	-	140988995	142889270	141055376	141055538	LRP1B	84
NM_018557.2	2	-	140988995	142889270	141072503	141072668	LRP1B	83
NM_018557.2	2	-	140988995	142889270	141079531	141079657	LRP1B	82
NM_018557.2	2	-	140988995	142889270	141081461	141081635	LRP1B	81
NM_018557.2	2	-	140988995	142889270	141083330	141083447	LRP1B	80
NM_018557.2	2	-	140988995	142889270	141092021	141092128	LRP1B	79
NM_018557.2	2	-	140988995	142889270	141093183	141093407	LRP1B	78
NM_018557.2	2	-	140988995	142889270	141108365	141108607	LRP1B	77
NM_018557.2	2	-	140988995	142889270	141110521	141110641	LRP1B	76
NM_018557.2	2	-	140988995	142889270	141113910	141114045	LRP1B	75
NM_018557.2	2	-	140988995	142889270	141115547	141115685	LRP1B	74
NM_018557.2	2	-	140988995	142889270	141116389	141116515	LRP1B	73
NM_018557.2	2	-	140988995	142889270	141122229	141122352	LRP1B	72
NM_018557.2	2	-	140988995	142889270	141128278	141128411	LRP1B	71
NM_018557.2	2	-	140988995	142889270	141128747	141128854	LRP1B	70
NM_018557.2	2	-	140988995	142889270	141130576	141130706	LRP1B	69
NM_018557.2	2	-	140988995	142889270	141135748	141135855	LRP1B	68
NM_018557.2	2	-	140988995	142889270	141143461	141143578	LRP1B	67
NM_018557.2	2	-	140988995	142889270	141200072	141200192	LRP1B	66
NM_018557.2	2	-	140988995	142889270	141201898	141202018	LRP1B	65
NM_018557.2	2	-	140988995	142889270	141202131	141202248	LRP1B	64
NM_018557.2	2	-	140988995	142889270	141208136	141208230	LRP1B	63
NM_018557.2	2	-	140988995	142889270	141214023	141214172	LRP1B	62
NM_018557.2	2	-	140988995	142889270	141215031	141215220	LRP1B	61
NM_018557.2	2	-	140988995	142889270	141232706	141232906	LRP1B	60
NM_018557.2	2	-	140988995	142889270	141242911	141243093	LRP1B	59
NM_018557.2	2	-	140988995	142889270	141245185	141245308	LRP1B	58
NM_018557.2	2	-	140988995	142889270	141250176	141250262	LRP1B	57
NM_018557.2	2	-	140988995	142889270	141253133	141253317	LRP1B	56
NM_018557.2	2	-	140988995	142889270	141259255	141259443	LRP1B	55
NM_018557.2	2	-	140988995	142889270	141260531	141260672	LRP1B	54
NM_018557.2	2	-	140988995	142889270	141264364	141264487	LRP1B	53
NM_018557.2	2	-	140988995	142889270	141267496	141267625	LRP1B	52
NM_018557.2	2	-	140988995	142889270	141272221	141272341	LRP1B	51
NM_018557.2	2	-	140988995	142889270	141274457	141274580	LRP1B	50
NM_018557.2	2	-	140988995	142889270	141283412	141283562	LRP1B	49
NM_018557.2	2	-	140988995	142889270	141283805	141283919	LRP1B	48
NM_018557.2	2	-	140988995	142889270	141291589	141291709	LRP1B	47
NM_018557.2	2	-	140988995	142889270	141294149	141294278	LRP1B	46
NM_018557.2	2	-	140988995	142889270	141298541	141298667	LRP1B	45
NM_018557.2	2	-	140988995	142889270	141299347	141299540	LRP1B	44
NM_018557.2	2	-	140988995	142889270	141356199	141356404	LRP1B	43
NM_018557.2	2	-	140988995	142889270	141359018	141359208	LRP1B	42
NM_018557.2	2	-	140988995	142889270	141457818	141458190	LRP1B	41
NM_018557.2	2	-	140988995	142889270	141459289	141459414	LRP1B	40
NM_018557.2	2	-	140988995	142889270	141459709	141459861	LRP1B	39
NM_018557.2	2	-	140988995	142889270	141459995	141460122	LRP1B	38
NM_018557.2	2	-	140988995	142889270	141473541	141473671	LRP1B	37
NM_018557.2	2	-	140988995	142889270	141474250	141474385	LRP1B	36
NM_018557.2	2	-	140988995	142889270	141526781	141526913	LRP1B	35
NM_018557.2	2	-	140988995	142889270	141528449	141528575	LRP1B	34
NM_018557.2	2	-	140988995	142889270	141533666	141533807	LRP1B	33
NM_018557.2	2	-	140988995	142889270	141571225	141571375	LRP1B	32
NM_018557.2	2	-	140988995	142889270	141597559	141597654	LRP1B	31
NM_018557.2	2	-	140988995	142889270	141598486	141598661	LRP1B	30
NM_018557.2	2	-	140988995	142889270	141607670	141607898	LRP1B	29
NM_018557.2	2	-	140988995	142889270	141609220	141609352	LRP1B	28
NM_018557.2	2	-	140988995	142889270	141625158	141625403	LRP1B	27
NM_018557.2	2	-	140988995	142889270	141625667	141625832	LRP1B	26
NM_018557.2	2	-	140988995	142889270	141641385	141641590	LRP1B	25
NM_018557.2	2	-	140988995	142889270	141643706	141643904	LRP1B	24
NM_018557.2	2	-	140988995	142889270	141660488	141660734	LRP1B	23
NM_018557.2	2	-	140988995	142889270	141665445	141665646	LRP1B	22
NM_018557.2	2	-	140988995	142889270	141680533	141680716	LRP1B	21
NM_018557.2	2	-	140988995	142889270	141707803	141707971	LRP1B	20
NM_018557.2	2	-	140988995	142889270	141709428	141709509	LRP1B	19
NM_018557.2	2	-	140988995	142889270	141739728	141739845	LRP1B	18
NM_018557.2	2	-	140988995	142889270	141747100	141747226	LRP1B	17
NM_018557.2	2	-	140988995	142889270	141751563	141751704	LRP1B	16
NM_018557.2	2	-	140988995	142889270	141762903	141763026	LRP1B	15
NM_018557.2	2	-	140988995	142889270	141771124	141771314	LRP1B	14
NM_018557.2	2	-	140988995	142889270	141773264	141773484	LRP1B	13
NM_018557.2	2	-	140988995	142889270	141777490	141777671	LRP1B	12
NM_018557.2	2	-	140988995	142889270	141806554	141806791	LRP1B	11
NM_018557.2	2	-	140988995	142889270	141812684	141812828	LRP1B	10
NM_018557.2	2	-	140988995	142889270	141816451	141816623	LRP1B	9
NM_018557.2	2	-	140988995	142889270	141819619	141819842	LRP1B	8
NM_018557.2	2	-	140988995	142889270	141945989	141946152	LRP1B	7
NM_018557.2	2	-	140988995	142889270	141986751	141987009	LRP1B	6
NM_018557.2	2	-	140988995	142889270	142004794	142004923	LRP1B	5
NM_018557.2	2	-	140988995	142889270	142012090	142012210	LRP1B	4
NM_018557.2	2	-	140988995	142889270	142237964	142238102	LRP1B	3
NM_018557.2	2	-	140988995	142889270	142567847	142567970	LRP1B	2
NM_018557.2	2	-	140988995	142889270	142888216	142889270	LRP1B	1
NM_018263.4	2	-	25962252	26101312	25962252	25967345	ASXL2	13
NM_018263.4	2	-	25962252	26101312	25972564	25973282	ASXL2	12
NM_018263.4	2	-	25962252	26101312	25976402	25976508	ASXL2	11
NM_018263.4	2	-	25962252	26101312	25978886	25978983	ASXL2	10
NM_018263.4	2	-	25962252	26101312	25982350	25982514	ASXL2	9
NM_018263.4	2	-	25962252	26101312	25990451	25990595	ASXL2	8
NM_018263.4	2	-	25962252	26101312	25991610	25991737	ASXL2	7
NM_018263.4	2	-	25962252	26101312	25994308	25994409	ASXL2	6
NM_018263.4	2	-	25962252	26101312	26022253	26022404	ASXL2	5
NM_018263.4	2	-	25962252	26101312	26029097	26029206	ASXL2	4
NM_018263.4	2	-	25962252	26101312	26068159	26068162	ASXL2	3
NM_018263.4	2	-	25962252	26101312	26068349	26068432	ASXL2	2
NM_018263.4	2	-	25962252	26101312	26101034	26101312	ASXL2	1
NM_004304.4	2	-	29415639	30144477	29415639	29416788	ALK	29
NM_004304.4	2	-	29415639	30144477	29419635	29419726	ALK	28
NM_004304.4	2	-	29415639	30144477	29420407	29420542	ALK	27
NM_004304.4	2	-	29415639	30144477	29430036	29430138	ALK	26
NM_004304.4	2	-	29415639	30144477	29432651	29432744	ALK	25
NM_004304.4	2	-	29415639	30144477	29436849	29436947	ALK	24
NM_004304.4	2	-	29415639	30144477	29443571	29443701	ALK	23
NM_004304.4	2	-	29415639	30144477	29445209	29445274	ALK	22
NM_004304.4	2	-	29415639	30144477	29445382	29445473	ALK	21
NM_004304.4	2	-	29415639	30144477	29446207	29446394	ALK	20
NM_004304.4	2	-	29415639	30144477	29448326	29448431	ALK	19
NM_004304.4	2	-	29415639	30144477	29449787	29449940	ALK	18
NM_004304.4	2	-	29415639	30144477	29450439	29450538	ALK	17
NM_004304.4	2	-	29415639	30144477	29451749	29451932	ALK	16
NM_004304.4	2	-	29415639	30144477	29455169	29455314	ALK	15
NM_004304.4	2	-	29415639	30144477	29456430	29456562	ALK	14
NM_004304.4	2	-	29415639	30144477	29462545	29462696	ALK	13
NM_004304.4	2	-	29415639	30144477	29473970	29474133	ALK	12
NM_004304.4	2	-	29415639	30144477	29497964	29498093	ALK	11
NM_004304.4	2	-	29415639	30144477	29498267	29498362	ALK	10
NM_004304.4	2	-	29415639	30144477	29519753	29519923	ALK	9
NM_004304.4	2	-	29415639	30144477	29541169	29541270	ALK	8
NM_004304.4	2	-	29415639	30144477	29543616	29543748	ALK	7
NM_004304.4	2	-	29415639	30144477	29551215	29551347	ALK	6
NM_004304.4	2	-	29415639	30144477	29606597	29606725	ALK	5
NM_004304.4	2	-	29415639	30144477	29754780	29754982	ALK	4
NM_004304.4	2	-	29415639	30144477	29917715	29917880	ALK	3
NM_004304.4	2	-	29415639	30144477	29940443	29940563	ALK	2
NM_004304.4	2	-	29415639	30144477	30142858	30144477	ALK	1
NM_016252.3	2	+	32582095	32843966	32582095	32582554	BIRC6	1
NM_016252.3	2	+	32582095	32843966	32602655	32602837	BIRC6	2
NM_016252.3	2	+	32582095	32843966	32605220	32605358	BIRC6	3
NM_016252.3	2	+	32582095	32843966	32613817	32614011	BIRC6	4
NM_016252.3	2	+	32582095	32843966	32617106	32617218	BIRC6	5
NM_016252.3	2	+	32582095	32843966	32620578	32620661	BIRC6	6
NM_016252.3	2	+	32582095	32843966	32626230	32626453	BIRC6	7
NM_016252.3	2	+	32582095	32843966	32626530	32626691	BIRC6	8
NM_016252.3	2	+	32582095	32843966	32631566	32631625	BIRC6	9
NM_016252.3	2	+	32582095	32843966	32639836	32641231	BIRC6	10
NM_016252.3	2	+	32582095	32843966	32654213	32654363	BIRC6	11
NM_016252.3	2	+	32582095	32843966	32655932	32656158	BIRC6	12
NM_016252.3	2	+	32582095	32843966	32658711	32658872	BIRC6	13
NM_016252.3	2	+	32582095	32843966	32660563	32660653	BIRC6	14
NM_016252.3	2	+	32582095	32843966	32661120	32661252	BIRC6	15
NM_016252.3	2	+	32582095	32843966	32664575	32664754	BIRC6	16
NM_016252.3	2	+	32582095	32843966	32666396	32666530	BIRC6	17
NM_016252.3	2	+	32582095	32843966	32667132	32667294	BIRC6	18
NM_016252.3	2	+	32582095	32843966	32667391	32667523	BIRC6	19
NM_016252.3	2	+	32582095	32843966	32668558	32668656	BIRC6	20
NM_016252.3	2	+	32582095	32843966	32670588	32670736	BIRC6	21
NM_016252.3	2	+	32582095	32843966	32673862	32673996	BIRC6	22
NM_016252.3	2	+	32582095	32843966	32678875	32679010	BIRC6	23
NM_016252.3	2	+	32582095	32843966	32688261	32688449	BIRC6	24
NM_016252.3	2	+	32582095	32843966	32689576	32689891	BIRC6	25
NM_016252.3	2	+	32582095	32843966	32690132	32690232	BIRC6	26
NM_016252.3	2	+	32582095	32843966	32692592	32692807	BIRC6	27
NM_016252.3	2	+	32582095	32843966	32692970	32693179	BIRC6	28
NM_016252.3	2	+	32582095	32843966	32693504	32693851	BIRC6	29
